Line,No,East,North,Elevation,Progress,Crew,Remark,Date,Type
R32,5098,303128.9,9582613,0,Topo,Topo2,,11/20/2024,RL
R32,5099,303128.9,9582623,0,Topo,Topo2,,11/20/2024,RL
R32,5100,303128.9,9582633,0,Topo,Topo2,,11/20/2024,RL
R32,5101,303128.9,9582643,0,Topo,Topo2,,11/20/2024,RL
R32,5102,303128.9,9582653,0,Topo,Topo2,,11/20/2024,RL
R32,5103,303128.9,9582663,0,Topo,Topo2,,11/20/2024,RL
R32,5104,303128.9,9582673,0,Topo,Topo2,,11/20/2024,RL
R32,5105,303128.9,9582683,0,Topo,Topo2,,11/20/2024,RL
R32,5106,303128.9,9582693,0,Topo,Topo2,,11/20/2024,RL
R32,5107,303128.9,9582703,0,Topo,Topo2,,11/20/2024,RL
R32,5108,303128.9,9582713,0,Topo,Topo2,,11/20/2024,RL
R32,5109,303128.9,9582723,0,Topo,Topo2,,11/20/2024,RL
R32,5110,303128.9,9582733,0,Topo,Topo2,,11/20/2024,RL
R32,5111,303128.9,9582743,0,Topo,Topo2,,11/20/2024,RL
R32,5112,303128.9,9582753,0,Topo,Topo2,,11/20/2024,RL
R32,5113,303128.9,9582763,0,Topo,Topo2,,11/20/2024,RL
R32,5114,303128.9,9582773,0,Topo,Topo2,,11/20/2024,RL
R32,5115,303128.9,9582783,0,Topo,Topo2,,11/20/2024,RL
R32,5116,303128.9,9582793,0,Topo,Topo2,,11/20/2024,RL
R32,5117,303128.9,9582803,0,Topo,Topo2,,11/20/2024,RL
R32,5118,303128.9,9582813,0,Topo,Topo2,,11/20/2024,RL
R32,5119,303128.9,9582823,0,Topo,Topo2,,11/20/2024,RL
R32,5120,303128.9,9582833,0,Topo,Topo2,,11/20/2024,RL
R32,5121,303128.9,9582843,0,Topo,TopoRTK,,11/21/2024,RL
R32,5122,303128.9,9582853,0,Topo,TopoRTK,,11/21/2024,RL
R32,5123,303128.9,9582863,0,Topo,TopoRTK,,11/21/2024,RL
R32,5124,303128.9,9582873,0,Topo,TopoRTK,,11/21/2024,RL
R32,5125,303128.9,9582883,0,Topo,TopoRTK,,11/21/2024,RL
R32,5126,303128.9,9582893,0,Topo,TopoRTK,,11/21/2024,RL
R32,5127,303128.9,9582903,0,Topo,TopoRTK,,11/21/2024,RL
R32,5128,303128.9,9582913,0,Topo,TopoRTK,,11/21/2024,RL
R32,5129,303128.9,9582923,0,Topo,TopoRTK,,11/21/2024,RL
R32,5130,303128.9,9582933,0,Topo,TopoRTK,,11/21/2024,RL
R32,5131,303128.9,9582943,0,Topo,TopoRTK,,11/21/2024,RL
R32,5132,303128.9,9582953,0,Topo,TopoRTK,,11/21/2024,RL
R32,5133,303128.9,9582963,0,Topo,TopoRTK,,11/21/2024,RL
R32,5134,303128.9,9582973,0,Topo,TopoRTK,,11/21/2024,RL
R32,5135,303128.9,9582983,0,Topo,TopoRTK,,11/21/2024,RL
R32,5136,303128.9,9582993,0,Topo,TopoRTK,,11/21/2024,RL
R32,5137,303128.9,9583003,0,Topo,TopoRTK,,11/21/2024,RL
R32,5138,303128.9,9583013,0,Topo,TopoRTK,,11/21/2024,RL
R32,5139,303128.9,9583023,0,Topo,TopoRTK,,11/21/2024,RL
R32,5140,303128.9,9583033,0,Topo,TopoRTK,,11/21/2024,RL
R32,5141,303128.9,9583043,0,Topo,TopoRTK,,11/21/2024,RL
R32,5142,303128.9,9583053,0,Topo,TopoRTK,,11/21/2024,RL
R32,5143,303128.9,9583063,0,Topo,TopoRTK,,11/21/2024,RL
R32,5144,303128.9,9583073,0,Topo,TopoRTK,,11/21/2024,RL
R32,5145,303128.9,9583083,0,Topo,TopoRTK,,11/21/2024,RL
R32,5146,303128.9,9583093,0,Topo,TopoRTK,,11/21/2024,RL
R32,5147,303128.9,9583103,0,Topo,TopoRTK,,11/21/2024,RL
R32,5148,303128.9,9583113,0,Topo,TopoRTK,,11/21/2024,RL
R32,5149,303128.9,9583123,0,Topo,TopoRTK,,11/21/2024,RL
R32,5150,303128.9,9583133,0,Topo,TopoRTK,,11/21/2024,RL
R32,5151,303128.9,9583143,0,Topo,TopoRTK,,11/21/2024,RL
R32,5152,303128.9,9583153,0,Topo,TopoRTK,,11/21/2024,RL
R32,5153,303128.9,9583163,0,Topo,TopoRTK,,11/21/2024,RL
