Line,No,East,North,Elevation,Progress,Crew,Remark,Date,Type
R43,5323,304451.9,9585086,0,,,,,
R43,5324,304451.9,9585096,0,,,,,
R43,5325,304451.9,9585106,0,,,,,
R43,5326,304451.9,9585116,0,,,,,
R43,5327,304451.9,9585126,0,,,,,
R43,5328,304451.9,9585136,0,,,,,
R43,5329,304451.9,9585146,0,,,,,
R43,5330,304451.9,9585156,0,,,,,
R43,5331,304451.9,9585166,0,,,,,
R43,5332,304451.9,9585176,0,,,,,
R43,5333,304451.9,9585186,0,,,,,
R43,5334,304451.9,9585196,0,,,,,
R43,5335,304451.9,9585206,0,,,,,
R43,5336,304451.9,9585216,0,,,,,
R43,5337,304451.9,9585226,0,,,,,
R43,5338,304451.9,9585236,0,,,,,
R43,5339,304451.9,9585246,0,,,,,
R43,5340,304451.9,9585256,0,,,,,
R43,5341,304451.9,9585266,0,,,,,
R43,5342,304451.9,9585276,0,,,,,
R43,5343,304451.9,9585286,0,,,,,
R43,5344,304451.9,9585296,0,,,,,
R43,5345,304451.9,9585306,0,,,,,
R43,5346,304451.9,9585316,0,,,,,
R43,5347,304451.9,9585326,0,,,,,
R43,5348,304451.9,9585336,0,,,,,
R43,5349,304451.9,9585346,0,,,,,
R43,5350,304451.9,9585356,0,,,,,
R43,5351,304451.9,9585366,0,,,,,
R43,5352,304451.9,9585376,0,,,,,
R43,5353,304451.9,9585386,0,,,,,
R43,5354,304451.9,9585396,0,,,,,
R43,5355,304451.9,9585406,0,,,,,
R43,5356,304451.9,9585416,0,,,,,
R43,5357,304451.9,9585426,0,,,,,
R43,5358,304451.9,9585436,0,,,,,
R43,5359,304451.9,9585446,0,,,,,
R43,5360,304451.9,9585456,0,,,,,
R43,5361,304451.9,9585466,0,,,,,
R43,5362,304451.9,9585476,0,,,,,
R43,5363,304451.9,9585486,0,,,,,
R43,5364,304451.9,9585496,0,,,,,
R43,5365,304451.9,9585506,0,,,,,
R43,5366,304451.9,9585516,0,,,,,
R43,5367,304451.9,9585526,0,,,,,
R43,5368,304451.9,9585536,0,,,,,
R43,5369,304451.9,9585546,0,,,,,
R43,5370,304451.9,9585556,0,,,,,
R43,5371,304451.9,9585566,0,,,,,
R43,5372,304451.9,9585576,0,,,,,
R43,5373,304451.9,9585586,0,,,,,
R43,5374,304451.9,9585596,0,,,,,
R43,5375,304451.9,9585606,0,,,,,
R43,5376,304451.9,9585616,0,,,,,
R43,5377,304451.9,9585626,0,,,,,
R44,5076,304551.9,9582616,0,,,,,
R44,5077,304551.9,9582626,0,,,,,
R44,5078,304551.9,9582636,0,,,,,
R44,5079,304551.9,9582646,0,,,,,
R44,5080,304551.9,9582656,0,,,,,
R44,5081,304551.9,9582666,0,,,,,
R44,5082,304551.9,9582676,0,,,,,
R44,5083,304551.9,9582686,0,,,,,
R44,5084,304551.9,9582696,0,,,,,
R44,5085,304551.9,9582706,0,,,,,
R44,5086,304551.9,9582716,0,,,,,
R44,5087,304551.9,9582726,0,,,,,
R44,5088,304551.9,9582736,0,,,,,
R44,5089,304551.9,9582746,0,,,,,
R44,5090,304551.9,9582756,0,,,,,
R44,5091,304551.9,9582766,0,,,,,
R44,5092,304551.9,9582776,0,,,,,
R44,5093,304551.9,9582786,0,,,,,
R44,5094,304551.9,9582796,0,,,,,
R44,5095,304551.9,9582806,0,,,,,
R44,5096,304551.9,9582816,0,,,,,
R44,5097,304551.9,9582826,0,,,,,
R44,5098,304551.9,9582836,0,,,,,
R44,5099,304551.9,9582846,0,,,,,
R44,5100,304551.9,9582856,0,,,,,
R44,5101,304551.9,9582866,0,,,,,
R44,5102,304551.9,9582876,0,,,,,
R44,5103,304551.9,9582886,0,,,,,
R44,5104,304551.9,9582896,0,,,,,
R44,5105,304551.9,9582906,0,,,,,
R44,5106,304551.9,9582916,0,,,,,
R44,5107,304551.9,9582926,0,,,,,
R44,5108,304551.9,9582936,0,,,,,
R44,5109,304551.9,9582946,0,,,,,
R44,5110,304551.9,9582956,0,,,,,
R44,5111,304551.9,9582966,0,,,,,
R44,5112,304551.9,9582976,0,,,,,
R44,5113,304551.9,9582986,0,,,,,
R44,5114,304551.9,9582996,0,,,,,
R44,5115,304551.9,9583006,0,,,,,
R44,5116,304551.9,9583016,0,,,,,
R44,5117,304551.9,9583026,0,,,,,
R44,5118,304551.9,9583036,0,,,,,
R44,5119,304551.9,9583046,0,,,,,
R44,5120,304551.9,9583056,0,,,,,
R44,5121,304551.9,9583066,0,,,,,
R44,5122,304551.9,9583076,0,,,,,
R44,5123,304551.9,9583086,0,,,,,
R44,5124,304551.9,9583096,0,,,,,
R44,5125,304551.9,9583106,0,,,,,
R44,5126,304551.9,9583116,0,,,,,
R44,5127,304551.9,9583126,0,,,,,
R44,5128,304551.9,9583136,0,,,,,
R44,5129,304551.9,9583146,0,,,,,
R44,5130,304551.9,9583156,0,,,,,
R44,5131,304551.9,9583166,0,,,,,
R44,5132,304551.9,9583176,0,,,,,
R44,5133,304551.9,9583186,0,,,,,
R44,5134,304551.9,9583196,0,,,,,
R44,5135,304551.9,9583206,0,,,,,
R44,5136,304551.9,9583216,0,,,,,
R44,5137,304551.9,9583226,0,,,,,
R44,5138,304551.9,9583236,0,,,,,
R44,5139,304551.9,9583246,0,,,,,
R44,5140,304551.9,9583256,0,,,,,
R44,5141,304551.9,9583266,0,,,,,
R44,5142,304551.9,9583276,0,,,,,
R44,5143,304551.9,9583286,0,,,,,
R44,5144,304551.9,9583296,0,,,,,
R44,5145,304551.9,9583306,0,,,,,
R44,5146,304551.9,9583316,0,,,,,
R44,5147,304551.9,9583326,0,,,,,
R44,5148,304551.9,9583336,0,,,,,
R44,5149,304551.9,9583346,0,,,,,
R44,5150,304551.9,9583356,0,,,,,
R44,5151,304551.9,9583366,0,,,,,
R44,5152,304551.9,9583376,0,,,,,
R44,5153,304551.9,9583386,0,,,,,
R44,5154,304551.9,9583396,0,,,,,
R44,5155,304551.9,9583406,0,,,,,
R44,5156,304551.9,9583416,0,,,,,
R44,5157,304551.9,9583426,0,,,,,
R44,5158,304551.9,9583436,0,,,,,
R44,5159,304551.9,9583446,0,,,,,
R44,5160,304551.9,9583456,0,,,,,
R44,5161,304551.9,9583466,0,,,,,
R44,5162,304551.9,9583476,0,,,,,
R44,5163,304551.9,9583486,0,,,,,
R44,5164,304551.9,9583496,0,,,,,
R44,5165,304551.9,9583506,0,,,,,
R44,5166,304551.9,9583516,0,,,,,
R44,5167,304551.9,9583526,0,,,,,
R44,5168,304551.9,9583536,0,,,,,
R44,5169,304551.9,9583546,0,,,,,
R44,5170,304551.9,9583556,0,,,,,
R44,5171,304551.9,9583566,0,,,,,
R44,5172,304551.9,9583576,0,,,,,
R44,5173,304551.9,9583586,0,,,,,
R44,5174,304551.9,9583596,0,,,,,
R44,5175,304551.9,9583606,0,,,,,
R44,5176,304551.9,9583616,0,,,,,
R44,5177,304551.9,9583626,0,,,,,
R44,5178,304551.9,9583636,0,,,,,
R44,5179,304551.9,9583646,0,,,,,
R44,5180,304551.9,9583656,0,,,,,
R44,5181,304551.9,9583666,0,,,,,
R44,5182,304551.9,9583676,0,,,,,
R44,5183,304551.9,9583686,0,,,,,
R44,5184,304551.9,9583696,0,,,,,
R44,5185,304551.9,9583706,0,,,,,
R44,5186,304551.9,9583716,0,,,,,
R44,5187,304551.9,9583726,0,,,,,
R44,5188,304551.9,9583736,0,,,,,
R44,5189,304551.9,9583746,0,,,,,
R44,5190,304551.9,9583756,0,,,,,
R44,5191,304551.9,9583766,0,,,,,
R44,5192,304551.9,9583776,0,,,,,
R44,5193,304551.9,9583786,0,,,,,
R44,5194,304551.9,9583796,0,,,,,
R44,5195,304551.9,9583806,0,,,,,
R44,5196,304551.9,9583816,0,,,,,
R44,5197,304551.9,9583826,0,,,,,
R44,5198,304551.9,9583836,0,,,,,
R44,5199,304551.9,9583846,0,,,,,
R44,5200,304551.9,9583856,0,,,,,
R44,5201,304551.9,9583866,0,,,,,
R44,5202,304551.9,9583876,0,,,,,
R44,5203,304551.9,9583886,0,,,,,
R44,5204,304551.9,9583896,0,,,,,
R44,5205,304551.9,9583906,0,,,,,
R44,5206,304551.9,9583916,0,,,,,
R44,5207,304551.9,9583926,0,,,,,
R44,5208,304551.9,9583936,0,,,,,
R44,5209,304551.9,9583946,0,,,,,
R44,5210,304551.9,9583956,0,,,,,
R44,5211,304551.9,9583966,0,,,,,
R44,5212,304551.9,9583976,0,,,,,
R44,5213,304551.9,9583986,0,,,,,
R44,5214,304551.9,9583996,0,,,,,
R44,5215,304551.9,9584006,0,,,,,
R44,5216,304551.9,9584016,0,,,,,
R44,5217,304551.9,9584026,0,,,,,
R44,5218,304551.9,9584036,0,,,,,
R44,5219,304551.9,9584046,0,,,,,
R44,5220,304551.9,9584056,0,,,,,
R44,5221,304551.9,9584066,0,,,,,
R44,5222,304551.9,9584076,0,,,,,
R44,5223,304551.9,9584086,0,,,,,
R44,5224,304551.9,9584096,0,,,,,
R44,5225,304551.9,9584106,0,,,,,
R44,5226,304551.9,9584116,0,,,,,
R44,5227,304551.9,9584126,0,,,,,
R44,5228,304551.9,9584136,0,,,,,
R44,5229,304551.9,9584146,0,,,,,
R44,5230,304551.9,9584156,0,,,,,
R44,5231,304551.9,9584166,0,,,,,
R44,5232,304551.9,9584176,0,,,,,
R44,5233,304551.9,9584186,0,,,,,
R44,5234,304551.9,9584196,0,,,,,
R44,5235,304551.9,9584206,0,,,,,
R44,5236,304551.9,9584216,0,,,,,
R44,5237,304551.9,9584226,0,,,,,
R44,5238,304551.9,9584236,0,,,,,
R44,5239,304551.9,9584246,0,,,,,
R44,5240,304551.9,9584256,0,,,,,
R44,5241,304551.9,9584266,0,,,,,
R44,5242,304551.9,9584276,0,,,,,
R44,5243,304551.9,9584286,0,,,,,
R44,5244,304551.9,9584296,0,,,,,
R44,5245,304551.9,9584306,0,,,,,
R44,5246,304551.9,9584316,0,,,,,
R44,5247,304551.9,9584326,0,,,,,
R44,5248,304551.9,9584336,0,,,,,
R44,5249,304551.9,9584346,0,,,,,
R44,5250,304551.9,9584356,0,,,,,
R44,5251,304551.9,9584366,0,,,,,
R44,5252,304551.9,9584376,0,,,,,
R44,5253,304551.9,9584386,0,,,,,
R44,5254,304551.9,9584396,0,,,,,
R44,5255,304551.9,9584406,0,,,,,
R44,5256,304551.9,9584416,0,,,,,
R44,5257,304551.9,9584426,0,,,,,
R44,5258,304551.9,9584436,0,,,,,
R44,5259,304551.9,9584446,0,,,,,
R44,5260,304551.9,9584456,0,,,,,
R44,5261,304551.9,9584466,0,,,,,
R44,5262,304551.9,9584476,0,,,,,
R44,5263,304551.9,9584486,0,,,,,
R44,5264,304551.9,9584496,0,,,,,
R44,5265,304551.9,9584506,0,,,,,
R44,5266,304551.9,9584516,0,,,,,
R44,5267,304551.9,9584526,0,,,,,
R44,5268,304551.9,9584536,0,,,,,
R44,5269,304551.9,9584546,0,,,,,
R44,5270,304551.9,9584556,0,,,,,
R44,5271,304551.9,9584566,0,,,,,
R44,5272,304551.9,9584576,0,,,,,
R44,5273,304551.9,9584586,0,,,,,
R44,5274,304551.9,9584596,0,,,,,
R44,5275,304551.9,9584606,0,,,,,
R44,5276,304551.9,9584616,0,,,,,
R44,5277,304551.9,9584626,0,,,,,
R44,5278,304551.9,9584636,0,,,,,
R44,5279,304551.9,9584646,0,,,,,
R44,5280,304551.9,9584656,0,,,,,
R44,5281,304551.9,9584666,0,,,,,
R44,5282,304551.9,9584676,0,,,,,
R44,5283,304551.9,9584686,0,,,,,
R44,5284,304551.9,9584696,0,,,,,
R44,5285,304551.9,9584706,0,,,,,
R44,5286,304551.9,9584716,0,,,,,
R44,5287,304551.9,9584726,0,,,,,
R44,5288,304551.9,9584736,0,,,,,
R44,5289,304551.9,9584746,0,,,,,
R44,5290,304551.9,9584756,0,,,,,
R44,5291,304551.9,9584766,0,,,,,
R44,5292,304551.9,9584776,0,,,,,
R44,5293,304551.9,9584786,0,,,,,
R44,5294,304551.9,9584796,0,,,,,
R44,5295,304551.9,9584806,0,,,,,
R44,5296,304551.9,9584816,0,,,,,
R44,5297,304551.9,9584826,0,,,,,
R44,5298,304551.9,9584836,0,,,,,
R44,5299,304551.9,9584846,0,,,,,
R44,5300,304551.9,9584856,0,,,,,
R44,5301,304551.9,9584866,0,,,,,
R44,5302,304551.9,9584876,0,,,,,
R44,5303,304551.9,9584886,0,,,,,
R44,5304,304551.9,9584896,0,,,,,
R44,5305,304551.9,9584906,0,,,,,
R44,5306,304551.9,9584916,0,,,,,
R44,5307,304551.9,9584926,0,,,,,
R44,5308,304551.9,9584936,0,,,,,
R44,5309,304551.9,9584946,0,,,,,
R44,5310,304551.9,9584956,0,,,,,
R44,5311,304551.9,9584966,0,,,,,
R44,5312,304551.9,9584976,0,,,,,
R44,5313,304551.9,9584986,0,,,,,
R44,5314,304551.9,9584996,0,,,,,
R44,5315,304551.9,9585006,0,,,,,
R44,5316,304551.9,9585016,0,,,,,
R44,5317,304551.9,9585026,0,,,,,
R44,5318,304551.9,9585036,0,,,,,
R44,5319,304551.9,9585046,0,,,,,
R44,5320,304551.9,9585056,0,,,,,
R44,5321,304551.9,9585066,0,,,,,
R44,5322,304551.9,9585076,0,,,,,
R44,5323,304551.9,9585086,0,,,,,
R44,5324,304551.9,9585096,0,,,,,
R44,5325,304551.9,9585106,0,,,,,
R44,5326,304551.9,9585116,0,,,,,
R44,5327,304551.9,9585126,0,,,,,
R44,5328,304551.9,9585136,0,,,,,
R44,5329,304551.9,9585146,0,,,,,
R44,5330,304551.9,9585156,0,,,,,
R44,5331,304551.9,9585166,0,,,,,
R44,5332,304551.9,9585176,0,,,,,
R44,5333,304551.9,9585186,0,,,,,
R44,5334,304551.9,9585196,0,,,,,
R44,5335,304551.9,9585206,0,,,,,
R44,5336,304551.9,9585216,0,,,,,
R44,5337,304551.9,9585226,0,,,,,
R44,5338,304551.9,9585236,0,,,,,
R44,5339,304551.9,9585246,0,,,,,
R44,5340,304551.9,9585256,0,,,,,
R44,5341,304551.9,9585266,0,,,,,
R44,5342,304551.9,9585276,0,,,,,
R44,5343,304551.9,9585286,0,,,,,
R44,5344,304551.9,9585296,0,,,,,
R44,5345,304551.9,9585306,0,,,,,
R44,5346,304551.9,9585316,0,,,,,
R44,5347,304551.9,9585326,0,,,,,
R44,5348,304551.9,9585336,0,,,,,
R44,5349,304551.9,9585346,0,,,,,
R44,5350,304551.9,9585356,0,,,,,
R44,5351,304551.9,9585366,0,,,,,
R44,5352,304551.9,9585376,0,,,,,
R44,5353,304551.9,9585386,0,,,,,
R44,5354,304551.9,9585396,0,,,,,
R44,5355,304551.9,9585406,0,,,,,
R44,5356,304551.9,9585416,0,,,,,
R44,5357,304551.9,9585426,0,,,,,
R44,5358,304551.9,9585436,0,,,,,
R44,5359,304551.9,9585446,0,,,,,
R44,5360,304551.9,9585456,0,,,,,
R44,5361,304551.9,9585466,0,,,,,
R44,5362,304551.9,9585476,0,,,,,
R44,5363,304551.9,9585486,0,,,,,
R44,5364,304551.9,9585496,0,,,,,
R44,5365,304551.9,9585506,0,,,,,
R44,5366,304551.9,9585516,0,,,,,
R44,5367,304551.9,9585526,0,,,,,
R44,5368,304551.9,9585536,0,,,,,
R44,5369,304551.9,9585546,0,,,,,
R44,5370,304551.9,9585556,0,,,,,
R44,5371,304551.9,9585566,0,,,,,
R44,5372,304551.9,9585576,0,,,,,
R44,5373,304551.9,9585586,0,,,,,
R44,5374,304551.9,9585596,0,,,,,
R44,5375,304551.9,9585606,0,,,,,
R44,5376,304551.9,9585616,0,,,,,
R44,5377,304551.9,9585626,0,,,,,
R45,5076,304651.9,9582616,0,,,,,
R45,5077,304651.9,9582626,0,,,,,
R45,5078,304651.9,9582636,0,,,,,
R45,5079,304651.9,9582646,0,,,,,
R45,5080,304651.9,9582656,0,,,,,
R45,5081,304651.9,9582666,0,,,,,
R45,5082,304651.9,9582676,0,,,,,
R45,5083,304651.9,9582686,0,,,,,
R45,5084,304651.9,9582696,0,,,,,
R45,5085,304651.9,9582706,0,,,,,
R45,5086,304651.9,9582716,0,,,,,
R45,5087,304651.9,9582726,0,,,,,
R45,5088,304651.9,9582736,0,,,,,
R45,5089,304651.9,9582746,0,,,,,
R45,5090,304651.9,9582756,0,,,,,
R45,5091,304651.9,9582766,0,,,,,
R45,5092,304651.9,9582776,0,,,,,
R45,5093,304651.9,9582786,0,,,,,
R45,5094,304651.9,9582796,0,,,,,
R45,5095,304651.9,9582806,0,,,,,
R45,5096,304651.9,9582816,0,,,,,
R45,5097,304651.9,9582826,0,,,,,
R45,5098,304651.9,9582836,0,,,,,
R45,5099,304651.9,9582846,0,,,,,
R45,5100,304651.9,9582856,0,,,,,
R45,5101,304651.9,9582866,0,,,,,
R45,5102,304651.9,9582876,0,,,,,
R45,5103,304651.9,9582886,0,,,,,
R45,5104,304651.9,9582896,0,,,,,
R45,5105,304651.9,9582906,0,,,,,
R45,5106,304651.9,9582916,0,,,,,
R45,5107,304651.9,9582926,0,,,,,
R45,5108,304651.9,9582936,0,,,,,
R45,5109,304651.9,9582946,0,,,,,
R45,5110,304651.9,9582956,0,,,,,
R45,5111,304651.9,9582966,0,,,,,
R45,5112,304651.9,9582976,0,,,,,
R45,5113,304651.9,9582986,0,,,,,
R45,5114,304651.9,9582996,0,,,,,
R45,5115,304651.9,9583006,0,,,,,
R45,5116,304651.9,9583016,0,,,,,
R45,5117,304651.9,9583026,0,,,,,
R45,5118,304651.9,9583036,0,,,,,
R45,5119,304651.9,9583046,0,,,,,
R45,5120,304651.9,9583056,0,,,,,
R45,5121,304651.9,9583066,0,,,,,
R45,5122,304651.9,9583076,0,,,,,
R45,5123,304651.9,9583086,0,,,,,
R45,5124,304651.9,9583096,0,,,,,
R45,5125,304651.9,9583106,0,,,,,
R45,5126,304651.9,9583116,0,,,,,
R45,5127,304651.9,9583126,0,,,,,
R45,5128,304651.9,9583136,0,,,,,
R45,5129,304651.9,9583146,0,,,,,
R45,5130,304651.9,9583156,0,,,,,
R45,5131,304651.9,9583166,0,,,,,
R45,5132,304651.9,9583176,0,,,,,
R45,5133,304651.9,9583186,0,,,,,
R45,5134,304651.9,9583196,0,,,,,
R45,5135,304651.9,9583206,0,,,,,
R45,5136,304651.9,9583216,0,,,,,
R45,5137,304651.9,9583226,0,,,,,
R45,5138,304651.9,9583236,0,,,,,
R45,5139,304651.9,9583246,0,,,,,
R45,5140,304651.9,9583256,0,,,,,
R45,5141,304651.9,9583266,0,,,,,
R45,5142,304651.9,9583276,0,,,,,
R45,5143,304651.9,9583286,0,,,,,
R45,5144,304651.9,9583296,0,,,,,
R45,5145,304651.9,9583306,0,,,,,
R45,5146,304651.9,9583316,0,,,,,
R45,5147,304651.9,9583326,0,,,,,
R45,5148,304651.9,9583336,0,,,,,
R45,5149,304651.9,9583346,0,,,,,
R45,5150,304651.9,9583356,0,,,,,
R45,5151,304651.9,9583366,0,,,,,
R45,5152,304651.9,9583376,0,,,,,
R45,5153,304651.9,9583386,0,,,,,
R45,5154,304651.9,9583396,0,,,,,
R45,5155,304651.9,9583406,0,,,,,
R45,5156,304651.9,9583416,0,,,,,
R45,5157,304651.9,9583426,0,,,,,
R45,5158,304651.9,9583436,0,,,,,
R45,5159,304651.9,9583446,0,,,,,
R45,5160,304651.9,9583456,0,,,,,
R45,5161,304651.9,9583466,0,,,,,
R45,5162,304651.9,9583476,0,,,,,
R45,5163,304651.9,9583486,0,,,,,
R45,5164,304651.9,9583496,0,,,,,
R45,5165,304651.9,9583506,0,,,,,
R45,5166,304651.9,9583516,0,,,,,
R45,5167,304651.9,9583526,0,,,,,
R45,5168,304651.9,9583536,0,,,,,
R45,5169,304651.9,9583546,0,,,,,
R45,5170,304651.9,9583556,0,,,,,
R45,5171,304651.9,9583566,0,,,,,
R45,5172,304651.9,9583576,0,,,,,
R45,5173,304651.9,9583586,0,,,,,
R45,5174,304651.9,9583596,0,,,,,
R45,5175,304651.9,9583606,0,,,,,
R45,5176,304651.9,9583616,0,,,,,
R45,5177,304651.9,9583626,0,,,,,
R45,5178,304651.9,9583636,0,,,,,
R45,5179,304651.9,9583646,0,,,,,
R45,5180,304651.9,9583656,0,,,,,
R45,5181,304651.9,9583666,0,,,,,
R45,5182,304651.9,9583676,0,,,,,
R45,5183,304651.9,9583686,0,,,,,
R45,5184,304651.9,9583696,0,,,,,
R45,5185,304651.9,9583706,0,,,,,
R45,5186,304651.9,9583716,0,,,,,
R45,5187,304651.9,9583726,0,,,,,
R45,5188,304651.9,9583736,0,,,,,
R45,5189,304651.9,9583746,0,,,,,
R45,5190,304651.9,9583756,0,,,,,
R45,5191,304651.9,9583766,0,,,,,
R45,5192,304651.9,9583776,0,,,,,
R45,5193,304651.9,9583786,0,,,,,
R45,5194,304651.9,9583796,0,,,,,
R45,5195,304651.9,9583806,0,,,,,
R45,5196,304651.9,9583816,0,,,,,
R45,5197,304651.9,9583826,0,,,,,
R45,5198,304651.9,9583836,0,,,,,
R45,5199,304651.9,9583846,0,,,,,
R45,5200,304651.9,9583856,0,,,,,
R45,5201,304651.9,9583866,0,,,,,
R45,5202,304651.9,9583876,0,,,,,
R45,5203,304651.9,9583886,0,,,,,
R45,5204,304651.9,9583896,0,,,,,
R45,5205,304651.9,9583906,0,,,,,
R45,5206,304651.9,9583916,0,,,,,
R45,5207,304651.9,9583926,0,,,,,
R45,5208,304651.9,9583936,0,,,,,
R45,5209,304651.9,9583946,0,,,,,
R45,5210,304651.9,9583956,0,,,,,
R45,5211,304651.9,9583966,0,,,,,
R45,5212,304651.9,9583976,0,,,,,
R45,5213,304651.9,9583986,0,,,,,
R45,5214,304651.9,9583996,0,,,,,
R45,5215,304651.9,9584006,0,,,,,
R45,5216,304651.9,9584016,0,,,,,
R45,5217,304651.9,9584026,0,,,,,
R45,5218,304651.9,9584036,0,,,,,
R45,5219,304651.9,9584046,0,,,,,
R45,5220,304651.9,9584056,0,,,,,
R45,5221,304651.9,9584066,0,,,,,
R45,5222,304651.9,9584076,0,,,,,
R45,5223,304651.9,9584086,0,,,,,
R45,5224,304651.9,9584096,0,,,,,
R45,5225,304651.9,9584106,0,,,,,
R45,5226,304651.9,9584116,0,,,,,
R45,5227,304651.9,9584126,0,,,,,
R45,5228,304651.9,9584136,0,,,,,
R45,5229,304651.9,9584146,0,,,,,
R45,5230,304651.9,9584156,0,,,,,
R45,5231,304651.9,9584166,0,,,,,
R45,5232,304651.9,9584176,0,,,,,
R45,5233,304651.9,9584186,0,,,,,
R45,5234,304651.9,9584196,0,,,,,
R45,5235,304651.9,9584206,0,,,,,
R45,5236,304651.9,9584216,0,,,,,
R45,5237,304651.9,9584226,0,,,,,
R45,5238,304651.9,9584236,0,,,,,
R45,5239,304651.9,9584246,0,,,,,
R45,5240,304651.9,9584256,0,,,,,
R45,5241,304651.9,9584266,0,,,,,
R45,5242,304651.9,9584276,0,,,,,
R45,5243,304651.9,9584286,0,,,,,
R45,5244,304651.9,9584296,0,,,,,
R45,5245,304651.9,9584306,0,,,,,
R45,5246,304651.9,9584316,0,,,,,
R45,5247,304651.9,9584326,0,,,,,
R45,5248,304651.9,9584336,0,,,,,
R45,5249,304651.9,9584346,0,,,,,
R45,5250,304651.9,9584356,0,,,,,
R45,5251,304651.9,9584366,0,,,,,
R45,5252,304651.9,9584376,0,,,,,
R45,5253,304651.9,9584386,0,,,,,
R45,5254,304651.9,9584396,0,,,,,
R45,5255,304651.9,9584406,0,,,,,
R45,5256,304651.9,9584416,0,,,,,
R45,5257,304651.9,9584426,0,,,,,
R45,5258,304651.9,9584436,0,,,,,
R45,5259,304651.9,9584446,0,,,,,
R45,5260,304651.9,9584456,0,,,,,
R45,5261,304651.9,9584466,0,,,,,
R45,5262,304651.9,9584476,0,,,,,
R45,5263,304651.9,9584486,0,,,,,
R45,5264,304651.9,9584496,0,,,,,
R45,5265,304651.9,9584506,0,,,,,
R45,5266,304651.9,9584516,0,,,,,
R45,5267,304651.9,9584526,0,,,,,
R45,5268,304651.9,9584536,0,,,,,
R45,5269,304651.9,9584546,0,,,,,
R45,5270,304651.9,9584556,0,,,,,
R45,5271,304651.9,9584566,0,,,,,
R45,5272,304651.9,9584576,0,,,,,
R45,5273,304651.9,9584586,0,,,,,
R45,5274,304651.9,9584596,0,,,,,
R45,5275,304651.9,9584606,0,,,,,
R45,5276,304651.9,9584616,0,,,,,
R45,5277,304651.9,9584626,0,,,,,
R45,5278,304651.9,9584636,0,,,,,
R45,5279,304651.9,9584646,0,,,,,
R45,5280,304651.9,9584656,0,,,,,
R45,5281,304651.9,9584666,0,,,,,
R45,5282,304651.9,9584676,0,,,,,
R45,5283,304651.9,9584686,0,,,,,
R45,5284,304651.9,9584696,0,,,,,
R45,5285,304651.9,9584706,0,,,,,
R45,5286,304651.9,9584716,0,,,,,
R45,5287,304651.9,9584726,0,,,,,
R45,5288,304651.9,9584736,0,,,,,
R45,5289,304651.9,9584746,0,,,,,
R45,5290,304651.9,9584756,0,,,,,
R45,5291,304651.9,9584766,0,,,,,
R45,5292,304651.9,9584776,0,,,,,
R45,5293,304651.9,9584786,0,,,,,
R45,5294,304651.9,9584796,0,,,,,
R45,5295,304651.9,9584806,0,,,,,
R45,5296,304651.9,9584816,0,,,,,
R45,5297,304651.9,9584826,0,,,,,
R45,5298,304651.9,9584836,0,,,,,
R45,5299,304651.9,9584846,0,,,,,
R45,5300,304651.9,9584856,0,,,,,
R45,5301,304651.9,9584866,0,,,,,
R45,5302,304651.9,9584876,0,,,,,
R45,5303,304651.9,9584886,0,,,,,
R45,5304,304651.9,9584896,0,,,,,
R45,5305,304651.9,9584906,0,,,,,
R45,5306,304651.9,9584916,0,,,,,
R45,5307,304651.9,9584926,0,,,,,
R45,5308,304651.9,9584936,0,,,,,
R45,5309,304651.9,9584946,0,,,,,
R45,5310,304651.9,9584956,0,,,,,
R45,5311,304651.9,9584966,0,,,,,
R45,5312,304651.9,9584976,0,,,,,
R45,5313,304651.9,9584986,0,,,,,
R45,5314,304651.9,9584996,0,,,,,
R45,5315,304651.9,9585006,0,,,,,
R45,5316,304651.9,9585016,0,,,,,
R45,5317,304651.9,9585026,0,,,,,
R45,5318,304651.9,9585036,0,,,,,
R45,5319,304651.9,9585046,0,,,,,
R45,5320,304651.9,9585056,0,,,,,
R45,5321,304651.9,9585066,0,,,,,
R45,5322,304651.9,9585076,0,,,,,
R45,5323,304651.9,9585086,0,,,,,
R45,5324,304651.9,9585096,0,,,,,
R45,5325,304651.9,9585106,0,,,,,
R45,5326,304651.9,9585116,0,,,,,
R45,5327,304651.9,9585126,0,,,,,
R45,5328,304651.9,9585136,0,,,,,
R45,5329,304651.9,9585146,0,,,,,
R45,5330,304651.9,9585156,0,,,,,
R45,5331,304651.9,9585166,0,,,,,
R45,5332,304651.9,9585176,0,,,,,
R45,5333,304651.9,9585186,0,,,,,
R45,5334,304651.9,9585196,0,,,,,
R45,5335,304651.9,9585206,0,,,,,
R45,5336,304651.9,9585216,0,,,,,
R45,5337,304651.9,9585226,0,,,,,
R45,5338,304651.9,9585236,0,,,,,
R45,5339,304651.9,9585246,0,,,,,
R45,5340,304651.9,9585256,0,,,,,
R45,5341,304651.9,9585266,0,,,,,
R45,5342,304651.9,9585276,0,,,,,
R45,5343,304651.9,9585286,0,,,,,
R45,5344,304651.9,9585296,0,,,,,
R45,5345,304651.9,9585306,0,,,,,
R45,5346,304651.9,9585316,0,,,,,
R45,5347,304651.9,9585326,0,,,,,
R45,5348,304651.9,9585336,0,,,,,
R45,5349,304651.9,9585346,0,,,,,
R45,5350,304651.9,9585356,0,,,,,
R45,5351,304651.9,9585366,0,,,,,
R45,5352,304651.9,9585376,0,,,,,
