Line,No,East,North,Elevation,Progress,Crew,Remark,Date,Type
S19,1271,305665.5,9584862.7,0,,,,,
S19,1272,305685.5,9584862.7,0,,,,,
S19,1273,305705.5,9584862.7,0,,,,,
S19,1274,305725.5,9584862.7,0,,,,,
S19,1275,305745.5,9584862.7,0,,,,,
S19,1276,305765.5,9584862.7,0,,,,,
S19,1277,305785.5,9584862.7,0,,,,,
S19,1278,305805.5,9584862.7,0,,,,,
S19,1279,305825.5,9584862.7,0,,,,,
S19,1280,305845.5,9584862.7,0,,,,,
S19,1281,305865.5,9584862.7,0,,,,,
S19,1282,305885.5,9584862.7,0,,,,,
S19,1283,305905.5,9584862.7,0,,,,,
S19,1284,305925.5,9584862.7,0,,,,,
S19,1285,305945.5,9584862.7,0,,,,,
S19,1286,305965.5,9584862.7,0,,,,,
S19,1287,305985.5,9584862.7,0,,,,,
S19,1288,306005.5,9584862.7,0,,,,,
S19,1289,306025.5,9584862.7,0,,,,,
S19,1290,306045.5,9584862.7,0,,,,,
S19,1291,306065.5,9584862.7,0,,,,,
S19,1292,306085.5,9584862.7,0,,,,,
S19,1293,306105.5,9584862.7,0,,,,,
S19,1294,306125.5,9584862.7,0,,,,,
S19,1295,306145.5,9584862.7,0,,,,,
S19,1296,306165.5,9584862.7,0,,,,,
S19,1297,306185.5,9584862.7,0,,,,,
S19,1298,306205.5,9584862.7,0,,,,,
S19,1299,306225.5,9584862.7,0,,,,,
S19,1300,306245.5,9584862.7,0,,,,,
S19,1301,306265.5,9584862.7,0,,,,,
S19,1302,306285.5,9584862.7,0,,,,,
S19,1303,306305.5,9584862.7,0,,,,,
S19,1304,306325.5,9584862.7,0,,,,,
S19,1305,306345.5,9584862.7,0,,,,,
S19,1306,306365.5,9584862.7,0,,,,,
S19,1307,306385.5,9584862.7,0,,,,,
S19,1308,306405.5,9584862.7,0,,,,,
S19,1309,306425.5,9584862.7,0,,,,,
S19,1310,306445.5,9584862.7,0,,,,,
S19,1311,306465.5,9584862.7,0,,,,,
S19,1312,306485.5,9584862.7,0,,,,,
S19,1313,306505.5,9584862.7,0,,,,,
S19,1314,306525.5,9584862.7,0,,,,,
S19,1315,306545.5,9584862.7,0,,,,,
S19,1316,306565.5,9584862.7,0,,,,,
S19,1317,306585.5,9584862.7,0,,,,,
S19,1318,306605.5,9584862.7,0,,,,,
S19,1319,306625.5,9584862.7,0,,,,,
S19,1320,306645.5,9584862.7,0,,,,,
S19,1321,306665.5,9584862.7,0,,,,,
S19,1322,306685.5,9584862.7,0,,,,,
S19,1323,306705.5,9584862.7,0,,,,,
S19,1324,306725.5,9584862.7,0,,,,,
S19,1325,306745.5,9584862.7,0,,,,,
S19,1326,306765.5,9584862.7,0,,,,,
S19,1327,306785.5,9584862.7,0,,,,,
S19,1328,306805.5,9584862.7,0,,,,,
S19,1329,306825.5,9584862.7,0,,,,,
S19,1330,306845.5,9584862.7,0,,,,,
S19,1331,306865.5,9584862.7,0,,,,,
S19,1332,306885.5,9584862.7,0,,,,,
S19,1333,306905.5,9584862.7,0,,,,,
S19,1334,306925.5,9584862.7,0,,,,,
S19,1335,306945.5,9584862.7,0,,,,,
S19,1336,306965.5,9584862.7,0,,,,,
S19,1337,306985.5,9584862.7,0,,,,,
S19,1338,307005.5,9584862.7,0,,,,,
S19,1339,307025.5,9584862.7,0,,,,,
S19,1340,307045.5,9584862.7,0,,,,,
S19,1341,307065.5,9584862.7,0,,,,,
S19,1342,307085.5,9584862.7,0,,,,,
S19,1343,307105.5,9584862.7,0,,,,,
S19,1344,307125.5,9584862.7,0,,,,,
S19,1345,307145.5,9584862.7,0,,,,,
S19,1346,307165.5,9584862.7,0,,,,,
S19,1347,307185.5,9584862.7,0,,,,,
S19,1348,307205.5,9584862.7,0,,,,,
S19,1349,307225.5,9584862.7,0,,,,,
S19,1350,307245.5,9584862.7,0,,,,,
S19,1351,307265.5,9584862.7,0,,,,,
S19,1352,307285.5,9584862.7,0,,,,,
S19,1353,307305.5,9584862.7,0,,,,,
S19,1354,307325.5,9584862.7,0,,,,,
S19,1355,307345.5,9584862.7,0,,,,,
S19,1356,307365.5,9584862.7,0,,,,,
S19,1357,307385.5,9584862.7,0,,,,,
S19,1358,307405.5,9584862.7,0,,,,,
S19,1359,307425.5,9584862.7,0,,,,,
S19,1360,307445.5,9584862.7,0,,,,,
S19,1361,307465.5,9584862.7,0,,,,,
S19,1362,307485.5,9584862.7,0,,,,,
S19,1363,307505.5,9584862.7,0,,,,,
S19,1364,307525.5,9584862.7,0,,,,,
S19,1365,307545.5,9584862.7,0,,,,,
S19,1366,307565.5,9584862.7,0,,,,,
S19,1367,307585.5,9584862.7,0,,,,,
S19,1368,307605.5,9584862.7,0,,,,,
S19,1369,307625.5,9584862.7,0,,,,,
S19,1370,307645.5,9584862.7,0,,,,,
S19,1371,307665.5,9584862.7,0,,,,,
S19,1372,307685.5,9584862.7,0,,,,,
S19,1373,307705.5,9584862.7,0,,,,,
S19,1374,307725.5,9584862.7,0,,,,,
S19,1375,307745.5,9584862.7,0,,,,,
S19,1376,307765.5,9584862.7,0,,,,,
S19,1377,307785.5,9584862.7,0,,,,,
S19,1378,307805.5,9584862.7,0,,,,,
S19,1379,307825.5,9584862.7,0,,,,,
S19,1380,307845.5,9584862.7,0,,,,,
S19,1381,307865.5,9584862.7,0,,,,,
S19,1382,307885.5,9584862.7,0,,,,,
S19,1383,307905.5,9584862.7,0,,,,,
S19,1384,307925.5,9584862.7,0,,,,,
S19,1385,307945.5,9584862.7,0,,,,,
S19,1386,307965.5,9584862.7,0,,,,,
S19,1387,307985.5,9584862.7,0,,,,,
S19,1388,308005.5,9584862.7,0,,,,,
S19,1389,308025.5,9584862.7,0,,,,,
S19,1390,308045.5,9584862.7,0,,,,,
S19,1391,308065.5,9584862.7,0,,,,,
S19,1392,308085.5,9584862.7,0,,,,,
S19,1393,308105.5,9584862.7,0,,,,,
S19,1394,308125.5,9584862.7,0,,,,,
S19,1395,308145.5,9584862.7,0,,,,,
S19,1396,308165.5,9584862.7,0,,,,,
S19,1397,308185.5,9584862.7,0,,,,,
S19,1398,308205.5,9584862.7,0,,,,,
S19,1399,308225.5,9584862.7,0,,,,,
S19,1400,308245.5,9584862.7,0,,,,,
S19,1401,308265.5,9584862.7,0,,,,,
S19,1402,308285.5,9584862.7,0,,,,,
S19,1403,308305.5,9584862.7,0,,,,,
S19,1404,308325.5,9584862.7,0,,,,,
S19,1405,308345.5,9584862.7,0,,,,,
S19,1406,308365.5,9584862.7,0,,,,,
S19,1407,308385.5,9584862.7,0,,,,,
S19,1408,308405.5,9584862.7,0,,,,,
S19,1409,308425.5,9584862.7,0,,,,,
S19,1410,308445.5,9584862.7,0,,,,,
S19,1411,308465.5,9584862.7,0,,,,,
S19,1412,308485.5,9584862.7,0,,,,,
S19,1413,308505.5,9584862.7,0,,,,,
S19,1414,308525.5,9584862.7,0,,,,,
S19,1415,308545.5,9584862.7,0,,,,,
S19,1416,308565.5,9584862.7,0,,,,,
S19,1417,308585.5,9584862.7,0,,,,,
S19,1418,308605.5,9584862.7,0,,,,,
S19,1419,308625.5,9584862.7,0,,,,,
S19,1420,308645.5,9584862.7,0,,,,,
S19,1421,308665.5,9584862.7,0,,,,,
S19,1422,308685.5,9584862.7,0,,,,,
S19,1423,308705.5,9584862.7,0,,,,,
S19,1424,308725.5,9584862.7,0,,,,,
S19,1425,308745.5,9584862.7,0,,,,,
S19,1426,308765.5,9584862.7,0,,,,,
S19,1427,308785.5,9584862.7,0,,,,,
S19,1428,308805.5,9584862.7,0,,,,,
S19,1429,308825.5,9584862.7,0,,,,,
S19,1430,308845.5,9584862.7,0,,,,,
S19,1431,308865.5,9584862.7,0,,,,,
S19,1432,308885.5,9584862.7,0,,,,,
S19,1433,308905.5,9584862.7,0,,,,,
S19,1434,308925.5,9584862.7,0,,,,,
S19,1435,308945.5,9584862.7,0,,,,,
S19,1436,308965.5,9584862.7,0,,,,,
S19,1437,308985.5,9584862.7,0,,,,,
S19,1438,309005.5,9584862.7,0,,,,,
S19,1439,309025.5,9584862.7,0,,,,,
S19,1440,309045.5,9584862.7,0,,,,,
S19,1441,309065.5,9584862.7,0,,,,,
S19,1442,309085.5,9584862.7,0,,,,,
S19,1443,309105.5,9584862.7,0,,,,,
S19,1444,309125.5,9584862.7,0,,,,,
S19,1445,309145.5,9584862.7,0,,,,,
S19,1446,309165.5,9584862.7,0,,,,,
S19,1447,309185.5,9584862.7,0,,,,,
S19,1448,309205.5,9584862.7,0,,,,,
S19,1449,309225.5,9584862.7,0,,,,,
S19,1450,309245.5,9584862.7,0,,,,,
S19,1451,309265.5,9584862.7,0,,,,,
S19,1452,309285.5,9584862.7,0,,,,,
S19,1453,309305.5,9584862.7,0,,,,,
S19,1454,309325.5,9584862.7,0,,,,,
S19,1455,309345.5,9584862.7,0,,,,,
S19,1456,309365.5,9584862.7,0,,,,,
S19,1457,309385.5,9584862.7,0,,,,,
S19,1458,309405.5,9584862.7,0,,,,,
S19,1459,309425.5,9584862.7,0,,,,,
S19,1460,309445.5,9584862.7,0,,,,,
S19,1461,309465.5,9584862.7,0,,,,,
S19,1462,309485.5,9584862.7,0,,,,,
S19,1463,309505.5,9584862.7,0,,,,,
S19,1464,309525.5,9584862.7,0,,,,,
S19,1465,309545.5,9584862.7,0,,,,,
S19,1466,309565.5,9584862.7,0,,,,,
S19,1467,309585.5,9584862.7,0,,,,,
S19,1468,309605.5,9584862.7,0,,,,,
S19,1469,309625.5,9584862.7,0,,,,,
S19,1482,309885.5,9584862.7,0,,,,,
S19,1483,309905.5,9584862.7,0,,,,,
S19,1484,309925.5,9584862.7,0,,,,,
S19,1485,309945.5,9584862.7,0,,,,,
S19,1486,309965.5,9584862.7,0,,,,,
S19,1487,309985.5,9584862.7,0,,,,,
S19,1488,310005.5,9584862.7,0,,,,,
S19,1489,310025.5,9584862.7,0,,,,,
S19,1490,310045.5,9584862.7,0,,,,,
S19,1491,310065.5,9584862.7,0,,,,,
S19,1492,310085.5,9584862.7,0,,,,,
S19,1493,310105.5,9584862.7,0,,,,,
S19,1494,310125.5,9584862.7,0,,,,,
S19,1495,310145.5,9584862.7,0,,,,,
S19,1496,310165.5,9584862.7,0,,,,,
S19,1497,310185.5,9584862.7,0,,,,,
S19,1498,310205.5,9584862.7,0,,,,,
S19,1499,310225.5,9584862.7,0,,,,,
S19,1500,310245.5,9584862.7,0,,,,,
S19,1501,310265.5,9584862.7,0,,,,,
S19,1502,310285.5,9584862.7,0,,,,,
S19,1503,310305.5,9584862.7,0,,,,,
S19,1504,310325.5,9584862.7,0,,,,,
S19,1505,310345.5,9584862.7,0,,,,,
S19,1506,310365.5,9584862.7,0,,,,,
S19,1507,310385.5,9584862.7,0,,,,,
S19,1508,310405.5,9584862.7,0,,,,,
S19,1509,310425.5,9584862.7,0,,,,,
S19,1510,310445.5,9584862.7,0,,,,,
S19,1511,310465.5,9584862.7,0,,,,,
S19,1512,310485.5,9584862.7,0,,,,,
S19,1513,310505.5,9584862.7,0,,,,,
S19,1514,310525.5,9584862.7,0,,,,,
S19,1515,310545.5,9584862.7,0,,,,,
S19,1516,310565.5,9584862.7,0,,,,,
S19,1517,310585.5,9584862.7,0,,,,,
S19,1518,310605.5,9584862.7,0,,,,,
S19,1519,310625.5,9584862.7,0,,,,,
S19,1520,310645.5,9584862.7,0,,,,,
S19,1521,310665.5,9584862.7,0,,,,,
S19,1522,310685.5,9584862.7,0,,,,,
S19,1523,310705.5,9584862.7,0,,,,,
S19,1524,310725.5,9584862.7,0,,,,,
S19,1525,310745.5,9584862.7,0,,,,,
S19,1526,310765.5,9584862.7,0,,,,,
S19,1527,310785.5,9584862.7,0,,,,,
S19,1528,310805.5,9584862.7,0,,,,,
S19,1529,310825.5,9584862.7,0,,,,,
S19,1530,310845.5,9584862.7,0,,,,,
S19,1531,310865.5,9584862.7,0,,,,,
S19,1532,310885.5,9584862.7,0,,,,,
S19,1533,310905.5,9584862.7,0,,,,,
S19,1534,310925.5,9584862.7,0,,,,,
S19,1535,310945.5,9584862.7,0,,,,,
S19,1536,310965.5,9584862.7,0,,,,,
S19,1537,310985.5,9584862.7,0,,,,,
S19,1538,311005.5,9584862.7,0,,,,,
S19,1539,311025.5,9584862.7,0,,,,,
S19,1540,311045.5,9584862.7,0,,,,,
S19,1541,311065.5,9584862.7,0,,,,,
S19,1542,311085.5,9584862.7,0,,,,,
S19,1543,311105.5,9584862.7,0,,,,,
S19,1544,311125.5,9584862.7,0,,,,,
S19,1545,311145.5,9584862.7,0,,,,,
S20,1163,303505,9584873.2,0,,,,,
S20,1164,303524.3,9584881,0,,,,,
S20,1165,303545.6,9584889.5,0,,,,,
S20,1166,303563.8,9584898.1,0,,,,,
S20,1167,303584.3,9584907.9,0,,,,,
S20,1168,303604.7,9584916.3,0,,,,,
S20,1169,303624.6,9584925.1,0,,,,,
S20,1170,303644.2,9584934.2,0,,,,,
S20,1171,303664.9,9584942.5,0,,,,,
S20,1172,303684.6,9584952.2,0,,,,,
S20,1173,303704.1,9584960.6,0,,,,,
S20,1174,303723.6,9584967.7,0,,,,,
S20,1175,303744,9585012.9,0,,,,,
S20,1176,303763.9,9585012.9,0,,,,,
S20,1177,303783.9,9585013.1,0,,,,,
S20,1178,303804.1,9585013.2,0,,,,,
S20,1179,303823.9,9585013,0,,,,,
S20,1180,303843.9,9585013,0,,,,,
S20,1181,303863.9,9585013,0,,,,,
S20,1182,303883.9,9585013,0,,,,,
S20,1183,303903.9,9585013,0,,,,,
S20,1184,303923.9,9585013,0,,,,,
S20,1185,303943.9,9585013,0,,,,,
S20,1186,303963.9,9585013,0,,,,,
S20,1187,303983.9,9585013,0,,,,,
S20,1188,304003.9,9585013,0,,,,,
S20,1189,304023.9,9585013,0,,,,,
S20,1190,304043.9,9585013,0,,,,,
S20,1191,304063.9,9585013,0,,,,,
S20,1192,304083.9,9585013,0,,,,,
S20,1193,304103.9,9585013,0,,,,,
S20,1194,304123.9,9585013,0,,,,,
S20,1195,304143.9,9585013,0,,,,,
S20,1196,304163.9,9585013,0,,,,,
S20,1197,304184.4,9585013,0,,,,,
S20,1198,304203.9,9585013,0,,,,,
S20,1199,304223.3,9585013,0,,,,,
S20,1200,304243.9,9585013,0,,,,,
S20,1201,304263.9,9585013,0,,,,,
S20,1202,304283.9,9585013,0,,,,,
S20,1230,304847.5,9585013.4,0,,,,,
S20,1231,304863.9,9585013,0,,,,,
S20,1232,304883.9,9585013,0,,,,,
S20,1233,304903.9,9585013,0,,,,,
S20,1234,304923.9,9585013,0,,,,,
S20,1235,304943.9,9585013,0,,,,,
S20,1236,304963.9,9585013,0,,,,,
S20,1237,304983.9,9585013,0,,,,,
S20,1238,305003.9,9585013,0,,,,,
S20,1239,305023.9,9585013,0,,,,,
S20,1240,305043.9,9585013,0,,,,,
S20,1241,305063.9,9585013,0,,,,,
S20,1242,305083.9,9585013,0,,,,,
S20,1243,305103.9,9585013,0,,,,,
S20,1244,305123.9,9585013,0,,,,,
S20,1245,305143.9,9585013,0,,,,,
S20,1246,305163.9,9585013,0,,,,,
S20,1247,305183.9,9585013,0,,,,,
S20,1248,305203.9,9585013,0,,,,,
S20,1249,305223.9,9585013,0,,,,,
S20,1250,305243.9,9585013,0,,,,,
S20,1251,305263.9,9585013,0,,,,,
S20,1252,305283.9,9585013,0,,,,,
S20,1253,305303.9,9585013,0,,,,,
S20,1254,305323.9,9585013,0,,,,,
S20,1255,305343.9,9585013,0,,,,,
S20,1256,305363.9,9585013,0,,,,,
S20,1257,305383.9,9585013,0,,,,,
S20,1258,305403.9,9585013,0,,,,,
S20,1259,305423.9,9585013,0,,,,,
S20,1260,305443.9,9585013,0,,,,,
S20,1261,305463.9,9585013,0,,,,,
S20,1262,305483.9,9585013,0,,,,,
S20,1263,305503.9,9585013,0,,,,,
S20,1264,305523.9,9585013,0,,,,,
S20,1265,305543.9,9585013,0,,,,,
S20,1266,305563.9,9585013,0,,,,,
S20,1267,305583.9,9585013,0,,,,,
S20,1268,305603.9,9585013,0,,,,,
S20,1269,305623.9,9585013,0,,,,,
S20,1270,305643.9,9585013,0,,,,,
S20,1271,305663.9,9585013,0,,,,,
S20,1272,305683.9,9585013,0,,,,,
S20,1273,305703.9,9585013,0,,,,,
S20,1274,305723.9,9585013,0,,,,,
S20,1275,305743.9,9585013,0,,,,,
S20,1276,305763.9,9585013,0,,,,,
S20,1277,305783.9,9585013,0,,,,,
S20,1278,305803.9,9585013,0,,,,,
S20,1279,305823.9,9585013,0,,,,,
S20,1280,305843.9,9585013,0,,,,,
S20,1281,305863.9,9585013,0,,,,,
S20,1282,305883.9,9585013,0,,,,,
S20,1283,305903.9,9585013,0,,,,,
S20,1284,305923.9,9585013,0,,,,,
S20,1285,305943.9,9585013,0,,,,,
S20,1286,305963.9,9585013,0,,,,,
S20,1287,305983.9,9585013,0,,,,,
S20,1288,306003.9,9585013,0,,,,,
S20,1289,306023.9,9585013,0,,,,,
S20,1290,306043.9,9585013,0,,,,,
S20,1291,306063.9,9585013,0,,,,,
S20,1292,306083.9,9585013,0,,,,,
S20,1293,306103.9,9585013,0,,,,,
S20,1294,306123.9,9585013,0,,,,,
S20,1295,306143.9,9585013,0,,,,,
S20,1296,306163.9,9585013,0,,,,,
S20,1297,306183.9,9585013,0,,,,,
S20,1298,306203.9,9585013,0,,,,,
S20,1299,306223.9,9585013,0,,,,,
S20,1300,306243.9,9585013,0,,,,,
S20,1301,306263.9,9585013,0,,,,,
S20,1302,306283.9,9585013,0,,,,,
S20,1303,306303.9,9585013,0,,,,,
S20,1304,306323.9,9585013,0,,,,,
S20,1305,306343.9,9585013,0,,,,,
S20,1306,306363.9,9585013,0,,,,,
S20,1307,306383.9,9585013,0,,,,,
S20,1308,306403.9,9585013,0,,,,,
S20,1309,306423.9,9585013,0,,,,,
S20,1310,306443.9,9585013,0,,,,,
S20,1311,306463.9,9585013,0,,,,,
S20,1312,306483.9,9585013,0,,,,,
S20,1313,306503.9,9585013,0,,,,,
S20,1314,306523.9,9585013,0,,,,,
S20,1315,306543.9,9585013,0,,,,,
S20,1316,306563.9,9585013,0,,,,,
S20,1317,306583.9,9585013,0,,,,,
S20,1318,306603.9,9585013,0,,,,,
S20,1319,306623.9,9585013,0,,,,,
S20,1320,306643.9,9585013,0,,,,,
S20,1321,306663.9,9585013,0,,,,,
S20,1322,306683.9,9585013,0,,,,,
S20,1323,306703.9,9585013,0,,,,,
S20,1324,306723.9,9585013,0,,,,,
S20,1325,306743.9,9585013,0,,,,,
S20,1326,306763.9,9585013,0,,,,,
S20,1327,306783.9,9585013,0,,,,,
S20,1328,306803.9,9585013,0,,,,,
S20,1329,306823.9,9585013,0,,,,,
S20,1330,306843.9,9585013,0,,,,,
S20,1331,306863.9,9585013,0,,,,,
S20,1332,306883.9,9585013,0,,,,,
S20,1333,306903.9,9585013,0,,,,,
S20,1334,306923.9,9585013,0,,,,,
S20,1335,306943.9,9585013,0,,,,,
S20,1336,306963.9,9585013,0,,,,,
S20,1337,306983.9,9585013,0,,,,,
S20,1338,307003.9,9585013,0,,,,,
S20,1339,307023.9,9585013,0,,,,,
S20,1340,307043.9,9585013,0,,,,,
S20,1341,307063.9,9585013,0,,,,,
S20,1342,307083.9,9585013,0,,,,,
S20,1343,307103.9,9585013,0,,,,,
S20,1344,307123.9,9585013,0,,,,,
S20,1345,307143.9,9585013,0,,,,,
S20,1346,307163.9,9585013,0,,,,,
S20,1347,307183.9,9585013,0,,,,,
S20,1348,307203.9,9585013,0,,,,,
S20,1349,307223.9,9585013,0,,,,,
S20,1350,307243.9,9585013,0,,,,,
S20,1351,307263.9,9585013,0,,,,,
S20,1352,307283.9,9585013,0,,,,,
S20,1353,307303.9,9585013,0,,,,,
S20,1354,307323.9,9585013,0,,,,,
S20,1355,307343.9,9585013,0,,,,,
S20,1356,307363.9,9585013,0,,,,,
S20,1357,307383.9,9585013,0,,,,,
S20,1358,307403.9,9585013,0,,,,,
S20,1359,307423.9,9585013,0,,,,,
S20,1360,307443.9,9585013,0,,,,,
S20,1361,307463.9,9585013,0,,,,,
S20,1362,307483.9,9585013,0,,,,,
S20,1363,307503.9,9585013,0,,,,,
S20,1364,307523.9,9585013,0,,,,,
S20,1365,307543.9,9585013,0,,,,,
S20,1366,307563.9,9585013,0,,,,,
S20,1367,307583.9,9585013,0,,,,,
S20,1368,307603.9,9585013,0,,,,,
S20,1369,307623.9,9585013,0,,,,,
S20,1370,307643.9,9585013,0,,,,,
S20,1371,307663.9,9585013,0,,,,,
S20,1372,307683.9,9585013,0,,,,,
S20,1373,307703.9,9585013,0,,,,,
S20,1374,307723.9,9585013,0,,,,,
S20,1375,307743.9,9585013,0,,,,,
S20,1376,307763.9,9585013,0,,,,,
S20,1377,307783.9,9585013,0,,,,,
S20,1378,307803.9,9585013,0,,,,,
S20,1379,307823.9,9585013,0,,,,,
S20,1380,307843.9,9585013,0,,,,,
S20,1381,307863.9,9585013,0,,,,,
S20,1382,307883.9,9585013,0,,,,,
S20,1383,307903.9,9585013,0,,,,,
S20,1384,307923.9,9585013,0,,,,,
S20,1385,307943.9,9585013,0,,,,,
S20,1386,307963.9,9585013,0,,,,,
S20,1387,307983.9,9585013,0,,,,,
S20,1388,308003.9,9585013,0,,,,,
S20,1389,308023.9,9585013,0,,,,,
S20,1390,308043.9,9585013,0,,,,,
S20,1391,308063.9,9585013,0,,,,,
S20,1392,308083.9,9585013,0,,,,,
S20,1393,308103.9,9585013,0,,,,,
S20,1394,308123.9,9585013,0,,,,,
S20,1395,308143.9,9585013,0,,,,,
S20,1396,308163.9,9585013,0,,,,,
S20,1397,308183.9,9585013,0,,,,,
S20,1398,308203.9,9585013,0,,,,,
S20,1399,308223.9,9585013,0,,,,,
S20,1400,308243.9,9585013,0,,,,,
S20,1401,308263.9,9585013,0,,,,,
S20,1402,308283.9,9585013,0,,,,,
S20,1403,308303.9,9585013,0,,,,,
S20,1404,308323.9,9585013,0,,,,,
S20,1405,308343.9,9585013,0,,,,,
S20,1406,308363.9,9585013,0,,,,,
S20,1407,308383.9,9585013,0,,,,,
S20,1408,308403.9,9585013,0,,,,,
S20,1409,308423.9,9585013,0,,,,,
S20,1410,308443.9,9585013,0,,,,,
S20,1411,308463.9,9585013,0,,,,,
S20,1412,308483.9,9585013,0,,,,,
S20,1413,308503.9,9585013,0,,,,,
S20,1414,308523.9,9585013,0,,,,,
S20,1415,308543.9,9585013,0,,,,,
S20,1416,308563.9,9585013,0,,,,,
S20,1417,308583.9,9585013,0,,,,,
S20,1418,308603.9,9585013,0,,,,,
S20,1419,308623.9,9585013,0,,,,,
S20,1420,308643.9,9585013,0,,,,,
S20,1421,308663.9,9585013,0,,,,,
S20,1422,308683.9,9585013,0,,,,,
S20,1423,308703.9,9585013,0,,,,,
S20,1424,308723.9,9585013,0,,,,,
S20,1425,308743.9,9585013,0,,,,,
S20,1426,308763.9,9585013,0,,,,,
S20,1427,308783.9,9585013,0,,,,,
S20,1428,308803.9,9585013,0,,,,,
S20,1429,308823.9,9585013,0,,,,,
S20,1430,308843.9,9585013,0,,,,,
S20,1431,308863.9,9585013,0,,,,,
S20,1432,308883.9,9585013,0,,,,,
S20,1433,308903.9,9585013,0,,,,,
S20,1434,308923.9,9585013,0,,,,,
S20,1435,308943.9,9585013,0,,,,,
S20,1436,308963.9,9585013,0,,,,,
S20,1437,308983.9,9585013,0,,,,,
S20,1438,309003.9,9585013,0,,,,,
S20,1439,309023.9,9585013,0,,,,,
S20,1440,309043.9,9585013,0,,,,,
S20,1482,309883.9,9585013,0,,,,,
S20,1483,309903.9,9585013,0,,,,,
S20,1484,309923.9,9585013,0,,,,,
S20,1485,309943.9,9585013,0,,,,,
S20,1486,309963.9,9585013,0,,,,,
S20,1487,309983.9,9585013,0,,,,,
S20,1488,310003.9,9585013,0,,,,,
S20,1489,310023.9,9585013,0,,,,,
S20,1490,310043.9,9585013,0,,,,,
S20,1491,310063.9,9585013,0,,,,,
S20,1492,310083.9,9585013,0,,,,,
S20,1493,310103.9,9585013,0,,,,,
S20,1494,310123.9,9585013,0,,,,,
S20,1495,310143.9,9585013,0,,,,,
S20,1496,310163.9,9585013,0,,,,,
S20,1497,310183.9,9585013,0,,,,,
S20,1498,310203.9,9585013,0,,,,,
S20,1499,310223.9,9585013,0,,,,,
S20,1500,310243.9,9585013,0,,,,,
S20,1501,310263.9,9585013,0,,,,,
S20,1502,310283.9,9585013,0,,,,,
S20,1503,310303.9,9585013,0,,,,,
S20,1504,310323.9,9585013,0,,,,,
S20,1505,310343.9,9585013,0,,,,,
S20,1506,310363.9,9585013,0,,,,,
S20,1507,310383.9,9585013,0,,,,,
S20,1508,310403.9,9585013,0,,,,,
S20,1509,310423.9,9585013,0,,,,,
S20,1510,310443.9,9585013,0,,,,,
S20,1511,310463.9,9585013,0,,,,,
S20,1512,310483.9,9585013,0,,,,,
S20,1513,310503.9,9585013,0,,,,,
S20,1514,310523.9,9585013,0,,,,,
S20,1515,310543.9,9585013,0,,,,,
S20,1516,310563.9,9585013,0,,,,,
S20,1517,310583.9,9585013,0,,,,,
S20,1518,310603.9,9585013,0,,,,,
S20,1519,310623.9,9585013,0,,,,,
S20,1520,310643.9,9585013,0,,,,,
S20,1521,310663.9,9585013,0,,,,,
S20,1522,310683.9,9585013,0,,,,,
S20,1523,310703.9,9585013,0,,,,,
S20,1524,310723.9,9585013,0,,,,,
S20,1525,310743.9,9585013,0,,,,,
S20,1526,310763.9,9585013,0,,,,,
S20,1527,310783.9,9585013,0,,,,,
S20,1528,310803.9,9585013,0,,,,,
S20,1529,310823.9,9585013,0,,,,,
S20,1530,310843.9,9585013,0,,,,,
S20,1531,310863.9,9585013,0,,,,,
S20,1532,310883.9,9585013,0,,,,,
S20,1533,310903.9,9585013,0,,,,,
S20,1534,310923.9,9585013,0,,,,,
S20,1535,310943.9,9585013,0,,,,,
S20,1536,310963.9,9585013,0,,,,,
S20,1537,310983.9,9585013,0,,,,,
S20,1538,311003.9,9585013,0,,,,,
S20,1539,311023.9,9585013,0,,,,,
S20,1540,311043.9,9585013,0,,,,,
S20,1541,311063.9,9585013,0,,,,,
S20,1542,311083.9,9585013,0,,,,,
S20,1543,311103.9,9585013,0,,,,,
S20,1544,311123.9,9585013,0,,,,,
S20,1545,311143.9,9585013,0,,,,,
S20,1546,311163.9,9585013,0,,,,,
S20,1547,311183.9,9585013,0,,,,,
S20,1548,311203.9,9585013,0,,,,,
S20,1549,311223.9,9585013,0,,,,,
S20,1550,311243.9,9585013,0,,,,,
S20,1551,311263.9,9585013,0,,,,,
S20,1552,311283.9,9585013,0,,,,,
S20,1553,311303.9,9585013,0,,,,,
S20,1554,311323.9,9585013,0,,,,,
S20,1555,311343.9,9585013,0,,,,,
S21,1177,303783.5,9585163.2,0,,,,,
S21,1178,303803.8,9585163.3,0,,,,,
S21,1179,303823.9,9585163.3,0,,,,,
S21,1180,303844,9585163,0,,,,,
S21,1181,303863.8,9585162.9,0,,,,,
S21,1182,303884.7,9585163.1,0,,,,,
S21,1183,303903.4,9585163.2,0,,,,,
S21,1184,303923.9,9585163,0,,,,,
S21,1185,303943.9,9585163,0,,,,,
S21,1186,303963.9,9585163,0,,,,,
S21,1187,303983.9,9585163,0,,,,,
S21,1188,304003.9,9585163,0,,,,,
S21,1189,304023.9,9585163,0,,,,,
S21,1190,304043.9,9585163,0,,,,,
S21,1191,304063.9,9585163,0,,,,,
S21,1192,304083.9,9585163,0,,,,,
S21,1193,304103.9,9585163,0,,,,,
S21,1194,304123.9,9585163,0,,,,,
S21,1195,304143.9,9585163,0,,,,,
S21,1196,304163.9,9585163,0,,,,,
S21,1197,304183.9,9585163,0,,,,,
